data_id,name,main_category,sub_cat,main_cat,lat,lng,neighborhood
221509,le park shaqra,hotel,Hotel,Hopspitality,24.5599606,46.6857765,shf
221501,aloun,electrical supply store,Store,"Stores, offices and commercial services",24.5656547,46.6859884,shf
221493,oroba center,home goods store,Store,"Stores, offices and commercial services",24.5594934,46.6788533,shf
221487,taj buffet,buffet restaurant,Resturant,"Stores, offices and commercial services",24.558142,46.684735,shf
221479,kudu,restaurant,Resturant,"Stores, offices and commercial services",24.562383,46.682364,shf
221472,cinnabon,cafe,Cafes,"Stores, offices and commercial services",24.5611162,46.6810589,shf
221456,babyshop,baby store,Store,"Stores, offices and commercial services",24.5611435,46.6818808,shf
219540,naif al zaagi,lodging,Commercial_service,"Stores, offices and commercial services",24.5567502,46.6825945,shf
219539,awateef,lodging,Commercial_service,"Stores, offices and commercial services",24.5503123,46.6855226,shf
219496,al ajmi rental cars,car rental agency,company,"Stores, offices and commercial services",24.556864,46.6759002,shf
219484,mutam ali mohammed abdulla alshahrani,restaurant,Resturant,"Stores, offices and commercial services",24.5556954,46.6762226,shf
216604,super market tamuinat saud arar ali gunimy,grocery store,Markets,"Stores, offices and commercial services",24.5565649,46.6982062,shf
219804,alaohz optics,optician,Other health services,Health,24.5512423,46.6980092,shf
219788,mousa electricity and lighting,electrical supply store,Store,"Stores, offices and commercial services",24.5546512,46.7002282,shf
219782,draa perfumes,perfume store,Store,"Stores, offices and commercial services",24.5530443,46.6997035,shf
219779,khpop qassim shifa branch,fruit and vegetable store,Markets,"Stores, offices and commercial services",24.5545905,46.701011,shf
219768,water filter,store,Store,"Stores, offices and commercial services",24.5497191,46.6969037,shf
219690,the real burger,restaurant,Resturant,"Stores, offices and commercial services",24.550054,46.697155,shf
219678,carmey chocolate,chocolate shop,Commercial_service,"Stores, offices and commercial services",24.5480015,46.6953363,shf
219677,juhaina chocolate,chocolate shop,Commercial_service,"Stores, offices and commercial services",24.5483573,46.695604,shf
219673,amsoil  raji,car accessories store,Store,"Stores, offices and commercial services",24.547558,46.6881154,shf
219654,mansour grocery,grocery store,Markets,"Stores, offices and commercial services",24.5572439,46.688528,shf
219650,368 elementary girls shifa,school,School,Education,24.5511774,46.6945519,shf
219645,alawail center for special needs,school,School,Education,24.5506738,46.6902649,shf
219616,ice turck,ice cream shop,Commercial_service,"Stores, offices and commercial services",24.5567158,46.6904639,shf
219612,saad eddin sweets,dessert shop,Commercial_service,"Stores, offices and commercial services",24.5481552,46.6954404,shf
219606,arkan al rawa for cars,used car dealer,Commercial_service,"Stores, offices and commercial services",24.5545411,46.6779511,shf
219593,al falah motors company,car dealer,Commercial_service,"Stores, offices and commercial services",24.5532362,46.679889,shf
219570,petromin express,oil change service,Commercial_service,"Stores, offices and commercial services",24.5554597,46.682802,shf
218238,grilled burger,restaurant,Resturant,"Stores, offices and commercial services",24.5464815,46.694221,shf
218218,grilled burgers,restaurant,Resturant,"Stores, offices and commercial services",24.5454738,46.6933511,shf
215807,vitamin medical center,medical center,Other health services,Health,24.5512259,46.698135,shf
216738,aljazira grocery,grocery store,Markets,"Stores, offices and commercial services",24.5561418,46.7021654,shf
216679,patchi,chocolate shop,Commercial_service,"Stores, offices and commercial services",24.548534,46.6957571,shf
216645,af khan,home audio store,Store,"Stores, offices and commercial services",24.5537903,46.6874317,shf
215986,ronald catapang hacienda,lodging,Commercial_service,"Stores, offices and commercial services",24.5511698,46.6869509,shf
215983,warf palace for furnished apartments,hotel,Hotel,Hopspitality,24.5544573,46.6818024,shf
216457,alnobalaa schools complex,education center,delete,delete,24.5519648,46.6843618,shf
216443,eais shefa branch,school,School,Education,24.5571125,46.6905053,shf
216426,gurga mandir yadav niwas,school,School,Education,24.5545266,46.6783466,shf
216413,intermediate school 82 girls,public educational institution,Other education services,Education,24.5546931,46.6977122,shf
216375,firas school,school,School,Education,24.5504388,46.6904583,shf
216336,burger 77,hamburger restaurant,Resturant,"Stores, offices and commercial services",24.5455528,46.6934584,shf
216310,best pasta,restaurant,Resturant,"Stores, offices and commercial services",24.5551257,46.7012423,shf
216251,pharmacy corner flower k4,pharmacy,Pharmacy,Health,24.5502461,46.6972697,shf
216243,orange pharmacy,pharmacy,Pharmacy,Health,24.5547869,46.7009365,shf
216240,aljazea pharmacy,pharmacy,Pharmacy,Health,24.5496491,46.6857161,shf
216176,sokon garden,garden,Park,General facility,24.5516342,46.6893233,shf
216155,mosque of ahmad ibn hanbal,mosque,Mosque,General facility,24.555685,46.6839274,shf
216123,tariq bin ziad mosque,mosque,Mosque,General facility,24.5564629,46.6800904,shf
216117,faisal bin fahad grand mosque,mosque,Mosque,General facility,24.5560522,46.6899042,shf
216106,twaim mosque,mosque,Mosque,General facility,24.5521656,46.6962537,shf
216103,civil mosque,mosque,Mosque,General facility,24.5564755,46.6766978,shf
216097,tawhid mosque,mosque,Mosque,General facility,24.5572324,46.6849164,shf
216090,talha bin obaidullah mosque,mosque,Mosque,General facility,24.5558512,46.6938438,shf
216082,taqwa mosque,mosque,Mosque,General facility,24.5489578,46.68771,shf
216056,shaykh alislam ibn taymiyyah mosque,mosque,Mosque,General facility,24.5502588,46.6865371,shf
216054,najdi mosque,mosque,Mosque,General facility,24.5523296,46.6861164,shf
216010,eng ashraf farag,lodging,Commercial_service,"Stores, offices and commercial services",24.5535814,46.6943815,shf
215942,malaki,lodging,Commercial_service,"Stores, offices and commercial services",24.5539532,46.6905385,shf
215941,riyadh comp 108  shifa,serviced accommodation,delete,delete,24.5508964,46.6868169,shf
215905,life steps,curtain and upholstery cleaning service,Commercial_service,"Stores, offices and commercial services",24.5545131,46.6779215,shf
215788,al shifa 2 phc rented,hospital,Hospital,Health,24.5512158,46.6881666,shf
215645,pakistannadeemac,home goods store,Store,"Stores, offices and commercial services",24.5547705,46.6942349,shf
215623,waroud al washem,home goods store,Store,"Stores, offices and commercial services",24.5553602,46.681894,shf
215562,hamburgini,hamburger restaurant,Resturant,"Stores, offices and commercial services",24.5523543,46.6990362,shf
215554,broccoli pizza  pasta,italian restaurant,Resturant,"Stores, offices and commercial services",24.5547926,46.7011156,shf
215487,idmi coffee roasting co warehouse,coffee shop,Commercial_service,"Stores, offices and commercial services",24.5518124,46.6952354,shf
215460,aramex,logistics service,Commercial_service,"Stores, offices and commercial services",24.553694,46.700356,shf
215450,tahweel al rajhi,money transfer service,Commercial_service,"Stores, offices and commercial services",24.5549125,46.7010612,shf
215437,al rajhi bank,bank,Bank,"Stores, offices and commercial services",24.5541875,46.7004375,shf
215435,sabb,bank,Bank,"Stores, offices and commercial services",24.5568511,46.7026723,shf
215412,almamlakh dessert,dessert shop,Commercial_service,"Stores, offices and commercial services",24.553924,46.7003803,shf
215384,dental hospital,bakery,Hospital,Health,24.5533885,46.6999288,shf
215375,al rajhi bank,bank,Bank,"Stores, offices and commercial services",24.5500625,46.6844375,shf
214602,bofia shaman,coffee shop,Commercial_service,"Stores, offices and commercial services",31.6580253,38.6616528,shf
214988,arabic tanaa masjid,mosque,Mosque,General facility,31.6518802,38.6650906,shf
214979,hammoud rabie masjid,mosque,Mosque,General facility,31.6578107,38.6610496,shf
214968,al shifa masjid,mosque,Mosque,General facility,31.6552399,38.6662893,shf
214940,masjid tawheed,mosque,Mosque,General facility,31.6472742,38.6722974,shf
214938,salam mosque tarif,mosque,Mosque,General facility,31.652947,38.6588163,shf
214937,okasha masjid,mosque,Mosque,General facility,31.648364,38.667318,shf
214927,mosque,mosque,Mosque,General facility,31.652183,38.6752382,shf
214891,alshefaa hotel,hotel,Hotel,Hopspitality,31.6568512,38.6666105,shf
214688,babeshifa shawarma specialist,fast food restaurant,Resturant,"Stores, offices and commercial services",31.6544174,38.6761722,shf
210194,first intermediate school,preparatory school,School,Education,29.9684251,40.2003576,shf
211381,health center park,walk-in clinic,Clinic,Health,30.494913,38.252983,shf
211564,smi tabarjal branch,outlet store,Store,"Stores, offices and commercial services",30.49421,38.2691276,shf
211434,qutaiba bin muslim secondary school,school,School,Education,30.487088,38.2554671,shf
211424,fatima zahra intermediate school girls,school,School,Education,30.4901256,38.2533072,shf
210642,ksa,tourist attraction,Facilities,General facility,29.9651398,40.1904531,shf
210639,olive festival in aljouf,tourist attraction,Facilities,General facility,29.9568326,40.1976664,shf
210635,nebras hollow building in installments,supermarket,Markets,"Stores, offices and commercial services",29.9628794,40.2021322,shf
210626,zad supermarket,shopping mall,Commercial_service,"Stores, offices and commercial services",29.9619098,40.1842945,shf
210601,kanadeel super market,supermarket,Markets,"Stores, offices and commercial services",29.9642298,40.2031749,shf
210583,stc store,telecommunications service provider,company,"Stores, offices and commercial services",29.960632,40.197899,shf
210563,loundry sahran,clothing store,Store,"Stores, offices and commercial services",29.964287,40.1952028,shf
210553,crestal,clothing store,Store,"Stores, offices and commercial services",29.9547228,40.1918728,shf
210549,mango,work clothes store,Store,"Stores, offices and commercial services",29.9544543,40.1919909,shf
210546,evans,women's clothing store,Store,"Stores, offices and commercial services",29.954379,40.191703,shf
210535,ontime the timestylists,watch store,Store,"Stores, offices and commercial services",29.9545,40.1918,shf
210533,claires,fashion accessories store,Store,"Stores, offices and commercial services",29.954271,40.191366,shf
210530,mac cosmetics,cosmetics store,Store,"Stores, offices and commercial services",29.9543106,40.1915103,shf
210529,milano,shoe store,Store,"Stores, offices and commercial services",29.954591,40.191558,shf
210524,one  only,dress store,Store,"Stores, offices and commercial services",29.954665,40.1914638,shf
210499,lifestyle,department store,Store,"Stores, offices and commercial services",29.9548268,40.1911141,shf
210492,fashion city,clothing store,Store,"Stores, offices and commercial services",29.9647262,40.2032165,shf
210461,centrepoint,department store,Store,"Stores, offices and commercial services",29.9544881,40.1908609,shf
210455,redtag,clothing store,Store,"Stores, offices and commercial services",29.9544857,40.1914899,shf
210365,technical and vocational training council,vocational school,School,Education,29.9604784,40.1908488,shf
210314,ibn al qaiem school,middle school,School,Education,29.9705187,40.1973085,shf
210227,khrklo,school,School,Education,29.9675267,40.1946438,shf
210161,diamond fresh fish,fish & chips restaurant,Resturant,"Stores, offices and commercial services",29.9671605,40.2028377,shf
210117,falafel pie,falafel restaurant,Resturant,"Stores, offices and commercial services",29.9619368,40.2034448,shf
210113,burger folks  beat the meat,hamburger restaurant,Resturant,"Stores, offices and commercial services",29.9720424,40.197307,shf
210099,kerala restaurant,indian restaurant,Resturant,"Stores, offices and commercial services",29.9666086,40.2026486,shf
210093,bader primary school,elementary school,School,Education,29.9695518,40.1973153,shf
210079,general directorate of traffic police,police,Police,Government,29.9559733,40.194214,shf
210073,the start of security patrols center,police department,Police,Government,29.9640439,40.1873338,shf
210071,aljouf police maintenance,police department,Police,Government,29.9652574,40.1897267,shf
210048,pharmacy deer vet,veterinary pharmacy,Commercial_service,"Stores, offices and commercial services",29.971705,40.200079,shf
208919,moroccan coffee shop,coffee shop,Commercial_service,"Stores, offices and commercial services",29.9632137,40.1964791,shf
208897,luxury cafe,coffee shop,Commercial_service,"Stores, offices and commercial services",29.954108,40.1893042,shf
209733,shifa mosque,mosque,Mosque,General facility,29.9645849,40.1948958,shf
209726,al rahmaniyah mosque,mosque,Mosque,General facility,29.9585867,40.20345,shf
209707,restaurant ahl aljouf,restaurant,Resturant,"Stores, offices and commercial services",29.9721643,40.196108,shf
209702,bike restaurant,restaurant,Resturant,"Stores, offices and commercial services",29.961796,40.1876948,shf
209696,kudu,fast food restaurant,Resturant,"Stores, offices and commercial services",29.9639068,40.1962763,shf
209695,thaiba restaurant indian food,restaurant,Resturant,"Stores, offices and commercial services",29.9654567,40.2027834,shf
209688,kudu  king saud rd,restaurant,Resturant,"Stores, offices and commercial services",29.963937,40.196271,shf
209613,pink aumar,hotel,Hotel,Hopspitality,29.9663508,40.2009901,shf
209578,abeer alkhuzama furnished apartments,hotel,Hotel,Hopspitality,29.9627867,40.2028021,shf
209563,quality suites,hotel,Hotel,Hopspitality,29.9640985,40.1954861,shf
209521,saudi center for student services,library,General libarary,General facility,29.9709311,40.2024668,shf
209505,dar al uloom aljouf library,library,General libarary,General facility,29.9580702,40.2025968,shf
209403,autumn dialysis center,hospital,Hospital,Health,29.9620954,40.1948715,shf
209388,alajaj,hospital,Hospital,Health,29.970471,40.1889596,shf
209367,al hamad polyclinic,hospital,Hospital,Health,29.9698338,40.1987081,shf
209358,medical rehabilitation department pmbh sakaka aljouf,hospital,delete,delete,29.9626923,40.195008,shf
209356,womens maternity  children hospital,hospital,Hospital,Health,29.9671747,40.1897602,shf
209355,prince metaab bin abdelaziz hospital,hospital,Hospital,Health,29.9623809,40.1929879,shf
209278,reem rum shop,home goods store,Store,"Stores, offices and commercial services",29.972029,40.197203,shf
209244,womens world,gym,Commercial_service,"Stores, offices and commercial services",29.9632065,40.2013413,shf
209191,home centre,furniture store,Store,"Stores, offices and commercial services",29.9545255,40.1910423,shf
209180,skyit,camera store,Store,"Stores, offices and commercial services",29.9688123,40.202743,shf
209167,sun computer,computer store,company,"Stores, offices and commercial services",29.9591723,40.2038771,shf
209134,ether technology maintenance of all devices,electronics store,Store,"Stores, offices and commercial services",29.9595524,40.2037955,shf
209130,frame shop,electronics store,Store,"Stores, offices and commercial services",29.972363,40.1943942,shf
209099,technocell,electronics store,Store,"Stores, offices and commercial services",29.9633331,40.2024373,shf
209084,al madina electronic,electronics store,Store,"Stores, offices and commercial services",29.9636686,40.2031854,shf
209083,joorey computer,electronics store,Store,"Stores, offices and commercial services",29.9594356,40.2037613,shf
209035,general court,courthouse,Other governmental services,Government,29.9559307,40.1991605,shf
208979,asian foods,asian restaurant,Resturant,"Stores, offices and commercial services",29.9622383,40.2034683,shf
208975,quzu,restaurant,Resturant,"Stores, offices and commercial services",29.9720651,40.1886462,shf
208878,coffee town,coffee shop,Commercial_service,"Stores, offices and commercial services",29.9568941,40.1937686,shf
208874,violet coffee,coffee shop,Commercial_service,"Stores, offices and commercial services",29.9556108,40.1909498,shf
208846,infinity cafe,coffee shop,Commercial_service,"Stores, offices and commercial services",29.9619014,40.1844003,shf
208790,ncb bank,bank,Bank,"Stores, offices and commercial services",29.960413,40.2035158,shf
208721,riyad bank branch,bank,Bank,"Stores, offices and commercial services",29.9690305,40.202633,shf
208600,saudia,airline,Commercial_service,"Stores, offices and commercial services",29.9619862,40.1884419,shf
206599,liyan supermarket,grocery store,Markets,"Stores, offices and commercial services",29.8114916,39.8283062,shf
197541,nour mosque  shifa district,mosque,Mosque,General facility,28.3714021,36.4813224,shf
197928,zainab bent ali bin abi talib school,elementary school,School,Education,28.3597827,36.4767504,shf
195345,sindbad cafee,coffee shop,Commercial_service,"Stores, offices and commercial services",28.2546034,45.9380838,shf
195495,gardenia hotel,hotel,Hotel,Hopspitality,28.2553101,45.9375554,shf
195481,awad bn saeed almuthaybiri,hotel,Hotel,Hopspitality,28.2512186,45.9254824,shf
190018,stc store,telecommunications service provider,company,"Stores, offices and commercial services",27.61235,38.5362,shf
189841,abdulateef bin abdulaziz altalaq mosque,mosque,Mosque,General facility,27.6122545,38.5307613,shf
189736,2 nights taima furnished apartments,hotel,Hotel,Hopspitality,27.6132994,38.5201394,shf
189636,trabzon gril tayma,restaurant,Resturant,"Stores, offices and commercial services",27.6123294,38.5375587,shf
189619,taima restaurant,restaurant,Resturant,"Stores, offices and commercial services",27.6122997,38.5368751,shf
188882,park prince mohammed bin fahd,garden,Park,General facility,27.2503593,48.4222982,shf
189528,al rajhi bank,bank,Bank,"Stores, offices and commercial services",27.611844,38.5424417,shf
186663,flafelcom,falafel restaurant,Resturant,"Stores, offices and commercial services",27.4602588,41.6408491,shf
186650,haormata restaurant,restaurant,Resturant,"Stores, offices and commercial services",27.450435,41.6263367,shf
186636,gulf village restaurant,restaurant,Resturant,"Stores, offices and commercial services",27.4527075,41.6246687,shf
186856,alimam alkeysaei,high school,School,Education,27.4560642,41.6452331,shf
186571,karama primary school,elementary school,School,Education,27.4580709,41.6394006,shf
185710,laundry basket,laundry,Commercial_service,"Stores, offices and commercial services",27.4602382,41.6414923,shf
187017,taminat gazeah,supermarket,Markets,"Stores, offices and commercial services",27.4587255,41.6224251,shf
186992,tamimi mega market,supermarket,Markets,"Stores, offices and commercial services",27.4521182,41.638541,shf
186791,medium imam shatby,middle school,School,Education,27.4590061,41.6236375,shf
186506,pharmacy aloloh,pharmacy,Pharmacy,Health,27.4588214,41.6383264,shf
186454,al dawaa alelmi pharmacy,pharmacy,Pharmacy,Health,27.4634358,41.6387107,shf
186199,damouk mosque,mosque,Mosque,General facility,27.4642306,41.633082,shf
186135,al shohada grand mosque,mosque,Mosque,General facility,27.4517826,41.6258335,shf
186133,salem sultan mosque,mosque,Mosque,General facility,27.4640059,41.6228169,shf
186020,chalet and rural,resort hotel,Resort,Hopspitality,27.4653139,41.6196258,shf
186013,break elite  hail,resort hotel,Resort,Hopspitality,27.4669945,41.6113712,shf
186012,venice resort,resort hotel,Resort,Hopspitality,27.4690502,41.6252542,shf
185964,alnakheel resort,resort hotel,Resort,Hopspitality,27.4691318,41.6268727,shf
185956,queen resort,resort hotel,Resort,Hopspitality,27.4605789,41.6223969,shf
185943,aseel hail furnished apartments,hotel,Hotel,Hopspitality,27.4514124,41.6267326,shf
185924,oyo 351 darr mesk,hotel,Hotel,Hopspitality,27.4590211,41.6455264,shf
185905,pearl necklace resort,resort hotel,Resort,Hopspitality,27.4676748,41.6145822,shf
185892,aldewanyah resort,resort hotel,Resort,Hopspitality,27.4720675,41.6213622,shf
185631,saher complex,hospital,Hospital,Health,27.4607151,41.6433924,shf
185492,fitness first,gym,Commercial_service,"Stores, offices and commercial services",27.4570284,41.6227353,shf
185490,ladies gym 180,gym,Commercial_service,"Stores, offices and commercial services",27.4632594,41.6388309,shf
185304,brq alwasm,electronics store,Store,"Stores, offices and commercial services",27.4714558,41.616479,shf
185203,dubai dish mahal,electronics store,Store,"Stores, offices and commercial services",27.4573475,41.6363969,shf
185111,dr muhamed osama royal,dental clinic,Clinic,Health,27.4514711,41.6254414,shf
185037,yeasmin,restaurant,Resturant,"Stores, offices and commercial services",27.46864,41.616188,shf
185034,al shiffa,restaurant,Resturant,"Stores, offices and commercial services",27.4676212,41.618203,shf
184932,aziz hail,coffee shop,Commercial_service,"Stores, offices and commercial services",27.4502942,41.6296451,shf
184791,the golden dough,bakery,Commercial_service,"Stores, offices and commercial services",27.452806,41.6288431,shf
151280,stc store,telecommunications service provider,company,"Stores, offices and commercial services",25.594111,45.619613,shf
150972,traffic police station hutat asheer,corporate office,company,"Stores, offices and commercial services",25.5907502,45.6216519,shf
150944,safaa al orouba pharmacy,pharmacy,Pharmacy,Health,25.58882,45.6250358,shf
150692,sheikh salem bin ali alhusainan mosque,mosque,Mosque,General facility,25.5938357,45.6160233,shf
150668,abdullah bin othman dabbas mosque,mosque,Mosque,General facility,25.5871218,45.6226436,shf
150334,al shifa primary health care,hospital,Hospital,Health,25.5925119,45.6229833,shf
150307,abdullah showroom for marble and ajrani,home goods store,Store,"Stores, offices and commercial services",25.5945626,45.6173523,shf
150064,kahwathe coffee,coffee shop,Commercial_service,"Stores, offices and commercial services",25.5897913,45.6250057,shf
147647,king saud high school,school,School,Education,25.8811401,43.5229182,shf
147634,elementary sixth for girls,elementary school,School,Education,25.8801238,43.5139382,shf
147678,elementary muhammad ibn abd alwahhab,elementary school,School,Education,25.8814655,43.522414,shf
147620,middle school eighth for girls,school,School,Education,25.8834977,43.5166606,shf
147567,shawarma isa,restaurant,Resturant,"Stores, offices and commercial services",25.8787783,43.5195247,shf
147441,herfy,fast food restaurant,Resturant,"Stores, offices and commercial services",25.8781691,43.5243747,shf
147222,al zaid grand mosque,mosque,Mosque,General facility,25.8800659,43.5197264,shf
147195,mosque,mosque,Mosque,General facility,25.8869319,43.5225769,shf
147191,ibn othaimeen mosque,mosque,Mosque,General facility,25.8870929,43.5096426,shf
147166,mosque othman bin abi talha,mosque,Mosque,General facility,25.8836742,43.5158905,shf
147139,abdulrahman alrashid mosque,mosque,Mosque,General facility,25.8859374,43.5154054,shf
146790,high care hospital,general hospital,Hospital,Health,25.8841902,43.5130864,shf
146652,habib center office furniture,furniture store,Store,"Stores, offices and commercial services",25.8793187,43.5160873,shf
146577,suleiman abuabah tools kahrbaiahsahahspake,electronics store,Store,"Stores, offices and commercial services",25.878684,43.5200861,shf
145472,beautiful masjid,mosque,Mosque,General facility,25.828488,42.1838887,shf
145421,sham stars restaurant,restaurant,Resturant,"Stores, offices and commercial services",25.8276596,42.1805916,shf
145412,restaurant and kitchen village,restaurant,Resturant,"Stores, offices and commercial services",25.8280745,42.1891978,shf
137693,social development park,garden,Park,General facility,25.2343336,45.2586937,shf
137101,riyad bank branch,bank,Bank,"Stores, offices and commercial services",25.2365182,45.252978,shf
138009,zaid saud algharbi contco,office equipment supplier,company,"Stores, offices and commercial services",25.234125,45.245628,shf
138003,dam,candy store,Store,"Stores, offices and commercial services",25.2337176,45.2455797,shf
138000,alhumaidy and binhatem,watch store,Store,"Stores, offices and commercial services",25.2361115,45.2572144,shf
137984,sonbol,women's clothing store,Store,"Stores, offices and commercial services",25.2357864,45.2558642,shf
137983,skechers,boot store,Store,"Stores, offices and commercial services",25.235917,45.257085,shf
137965,shoe mart centrepoint stores,shoe store,Store,"Stores, offices and commercial services",25.2365466,45.2577791,shf
137878,saker,middle school,School,Education,25.2332919,45.2450578,shf
137862,secondary first decisions girls shaqra,school,School,Education,25.2357629,45.2486327,shf
137798,saad a school for teaching the koran,school,School,Education,25.2345847,45.2502431,shf
137767,general department of traffic,traffic police station,Police,Government,25.2360851,45.2546037,shf
137750,car parking,free parking lot,delete,delete,25.2339381,45.2508999,shf
137741,action fun,amusement park,Facilities,General facility,25.235704,45.257553,shf
137568,ihsan mosque,mosque,Mosque,General facility,25.2324584,45.2529672,shf
137565,taqwa mosque,mosque,Mosque,General facility,25.2336123,45.253002,shf
137475,mcdonalds,restaurant,Resturant,"Stores, offices and commercial services",25.2365869,45.2574435,shf
137401,albasateen hotel,hotel,Hotel,Hopspitality,25.2356959,45.2582153,shf
137353,babyshop centrepoint,baby store,Store,"Stores, offices and commercial services",25.23612,45.25651,shf
137338,alwshm star for plastic and consumer,home goods store,Store,"Stores, offices and commercial services",25.2342768,45.2531512,shf
137311,marketing prospects for home appliances corporation,appliance store,Store,"Stores, offices and commercial services",25.2374203,45.2476702,shf
137301,king of computer,computer store,company,"Stores, offices and commercial services",25.2389061,45.2462854,shf
137229,baskin robbins,sundae restaurant,Resturant,"Stores, offices and commercial services",25.2362834,45.2576138,shf
137217,turkish piza shops,turkish restaurant,Resturant,"Stores, offices and commercial services",25.2363877,45.2536566,shf
137195,daily  delicious,restaurant,Resturant,"Stores, offices and commercial services",25.2375165,45.249601,shf
137192,kohinoor restaurant indian food,indian restaurant,Resturant,"Stores, offices and commercial services",25.2385027,45.2420744,shf
137173,coffee day,coffee shop,Commercial_service,"Stores, offices and commercial services",25.235309,45.2585779,shf
137162,afanin cafe,cafe,Cafes,"Stores, offices and commercial services",25.235786,45.2558881,shf
137161,box,cafe,Cafes,"Stores, offices and commercial services",25.2381544,45.2416119,shf
137151,bew cafe  lounge,cafe,Cafes,"Stores, offices and commercial services",25.2322391,45.244646,shf
137148,chitza cafe,coffee shop,Commercial_service,"Stores, offices and commercial services",25.2340812,45.2455291,shf
137143,mobily,telecommunications service provider,company,"Stores, offices and commercial services",25.2370503,45.2475749,shf
137142,western union,money transfer service,Commercial_service,"Stores, offices and commercial services",25.237983,45.248117,shf
137135,albilad bank,bank,Bank,"Stores, offices and commercial services",25.2380033,45.2479841,shf
137133,al rajhi bank,bank,Bank,"Stores, offices and commercial services",25.2371313,45.2499658,shf
137130,beautiful cup cafe ,cafe,Cafes,"Stores, offices and commercial services",25.2365878,45.2521618,shf
137126,nesto hypermarket shaqra,hypermarket,Markets,"Stores, offices and commercial services",25.2358645,45.255491,shf
137122,al jazeera,supermarket,Markets,"Stores, offices and commercial services",25.231934,45.2513369,shf
127333,alangari qahwah,heritage museum,delete,delete,25.1154536,45.4908746,shf
123386,sheikh mohammed bin ibrahim high school,high school,School,Education,24.5614011,46.6960409,shf
123363,al shfa high school,high school,School,Education,24.5685227,46.7022309,shf
124122,majid supermarket,grocery store,Markets,"Stores, offices and commercial services",24.5557118,46.6827217,shf
124101,adwa lamis supermarket,grocery store,Markets,"Stores, offices and commercial services",24.571415,46.7087807,shf
124031,bismillah super market,supermarket,Markets,"Stores, offices and commercial services",24.5663557,46.7014301,shf
123534,massage world and sports fitness center,day spa,Commercial_service,"Stores, offices and commercial services",24.5726432,46.6978874,shf
123501,x fix,gymnasium school,Commercial_service,"Stores, offices and commercial services",24.5738674,46.6969323,shf
123417,105 high school,high school,School,Education,24.5587934,46.6835629,shf
123302,school,school,School,Education,24.574888,46.7008662,shf
123299,school,school,School,Education,24.5656819,46.6940114,shf
123283,alif international school,private educational institution,Other education services,Education,24.5697178,46.7059518,shf
123279,alif international school,school,School,Education,24.5639245,46.7025704,shf
123247,madam school,school,School,Education,24.5659978,46.6970731,shf
123128,al safa restaurant,indian restaurant,Resturant,"Stores, offices and commercial services",24.5669132,46.7013064,shf
122981,hassan ibn thabit primary school,school,School,Education,24.5499923,46.6889173,shf
122973,cordoba private primary school girls,school,School,Education,24.5633248,46.7007881,shf
122949,13 primary school for teaching the koran girls,school,School,Education,24.561477,46.691482,shf
122943,school 368 primary school for girls,school,School,Education,24.5511637,46.6942824,shf
122934,amr ibn alaas primary school,elementary school,School,Education,24.564146,46.6942749,shf
122729,shree mahesh,physical therapist,Clinic,Health,24.5773055,46.7040958,shf
122334,thirdshifa neighborhood park,garden,Park,General facility,24.5605992,46.7037901,shf
121892,mosque,mosque,Mosque,General facility,24.5589099,46.6990024,shf
121862,mosque,mosque,Mosque,General facility,24.5634221,46.6856299,shf
120450,heroes of the healing center,gym,Commercial_service,"Stores, offices and commercial services",24.5617337,46.7063832,shf
121680,maestro pizza,pizza restaurant,Resturant,"Stores, offices and commercial services",24.5557368,46.701841,shf
121535,hotel riyyam,hotel,Hotel,Hopspitality,24.5654856,46.694623,shf
121159,lawyer dr abdullah almutlaq,attorney,delete,delete,24.5757807,46.7106429,shf
121076,muneerh laundry,laundry,Commercial_service,"Stores, offices and commercial services",24.5597578,46.6796207,shf
120499,gym,gym,Commercial_service,"Stores, offices and commercial services",24.5527869,46.6994288,shf
120338,masudi clinic,hospital,Hospital,Health,24.5489628,46.6959546,shf
119832,nahdi pharmacy,pharmacy,Pharmacy,Health,24.5646642,46.7046042,shf
119572,shifa hospital teeth,dental clinic,Clinic,Health,24.57142,46.695958,shf
119033,akeed quhuh,espresso bar,Cafes,"Stores, offices and commercial services",24.5719271,46.6985613,shf
118980,bar bar shop,beauty salon,Commercial_service,"Stores, offices and commercial services",24.5504684,46.6838694,shf
118966,barbq tonight riyadh,restaurant,Resturant,"Stores, offices and commercial services",24.5673456,46.6879482,shf
118946,riyad bank branch,bank,Bank,"Stores, offices and commercial services",24.563269,46.683201,shf
118746,bakery,bakery,Commercial_service,"Stores, offices and commercial services",24.5575795,46.6842317,shf
94738,lineman saud,print shop,Commercial_service,"Stores, offices and commercial services",23.7632122,44.7646422,shf
94732,fridge alzenatan and foodstuffs,supermarket,Markets,"Stores, offices and commercial services",23.7633789,44.7606776,shf
94446,jamsheed laundry shop,blast cleaning service,Commercial_service,"Stores, offices and commercial services",23.7638053,44.7560379,shf
94424,safa alsham telecom,electronics store,Store,"Stores, offices and commercial services",23.7638717,44.7618742,shf
91115,shifa mosque,mosque,Mosque,General facility,23.4950879,45.5223468,shf
91101,pakistani hotal,pakistani restaurant,Resturant,"Stores, offices and commercial services",23.5001068,45.5250156,shf
59550,storkom,cold storage facility,Commercial_service,"Stores, offices and commercial services",21.4155907,39.3344831,shf
